wl_r_RAW,qe_r_RAW,wl_g_RAW,qe_g_RAW,wl_b_RAW,qe_b_RAW,wl,qe_r,qe_g,qe_b
8.002620967741936511e+02,1.685314685314685812e-01,9.755443548387097508e+02,2.121212121212122381e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,5.375000000000000000e+02,1.202827481266069941e-02,6.166866384585966143e-01,5.985401997878143920e-02
8.086088709677419502e+02,1.526806526806527009e-01,9.945564516129031745e+02,1.282051282051283048e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,5.400000000000000000e+02,7.583615166424542697e-03,6.103499261813599697e-01,5.316634278783758522e-02
8.174193548387097508e+02,1.405594405594405849e-01,1.017278225806451701e+03,7.226107226107239545e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,5.425000000000000000e+02,6.230555260677920690e-03,6.060912322780828143e-01,4.928719198270734014e-02
8.262298387096775514e+02,1.331002331002331118e-01,1.037681451612903174e+03,4.428904428904437141e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,5.450000000000000000e+02,6.856249704551157023e-03,6.032646426345049662e-01,4.731132395997470624e-02
8.322580645161290249e+02,1.275058275058275348e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.475000000000000000e+02,8.381346175233547746e-03,6.004081385012359773e-01,4.582376359069489924e-02
8.392137096774192742e+02,1.172494172494172593e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.500000000000000000e+02,1.004278563130433892e-02,5.947139647106914895e-01,4.314334608617523964e-02
8.470967741935482991e+02,1.032634032634032750e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.525000000000000000e+02,1.125361789773001928e-02,5.846713144524793293e-01,3.748559108759938474e-02
8.508064516129031745e+02,9.580419580419582970e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.550000000000000000e+02,1.157465608553800464e-02,5.716202917648057769e-01,3.014519937878406067e-02
8.568346774193548754e+02,9.300699300699302730e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.575000000000000000e+02,1.080464084895468510e-02,5.571551717322223984e-01,2.415000741367983803e-02
8.707459677419356012e+02,7.995337995337997716e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.600000000000000000e+02,8.764210189263751949e-03,5.427593351987776149e-01,2.035635975590012123e-02
8.841935483870968255e+02,7.622377622377624062e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.625000000000000000e+02,5.700268212491970722e-03,5.295904212368635067e-01,1.811816524592926858e-02
8.943951612903226760e+02,6.969696969696970168e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.650000000000000000e+02,5.109858127150607859e-03,5.174385135255390455e-01,1.676025149064853947e-02
9.041330645161290249e+02,5.850815850815851982e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.675000000000000000e+02,1.198671940382338430e-02,5.057260877033600277e-01,1.560744617338060726e-02
9.180443548387097508e+02,4.545454545454546968e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.700000000000000000e+02,2.854564208169029643e-02,4.938756145631382211e-01,1.413387634777920829e-02
9.338104838709678006e+02,3.706293706293706247e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.725000000000000000e+02,4.910477276156145071e-02,4.813095648976847274e-01,1.239659271626269293e-02
9.500403225806451246e+02,2.960372960372961715e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.750000000000000000e+02,8.114565595948829146e-02,4.675734232810657698e-01,1.059489332351331616e-02
9.690524193548387757e+02,2.494172494172494647e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.775000000000000000e+02,1.176102909499543853e-01,4.527547595728099172e-01,8.928076214213341577e-03
